Kod_stacji, Nazwa_stacji, Rok, Miesiac, Absolutna_temperatura_maksymalna, Status_pomiaru_TMAX, Srednia_temperatura_maksymalna, Status_pomiaru_TMX, Absolutna_temperatura_minimalna, Status_pomiaru_TMIN, Srednia_temperatura_minimalna, Status_pomiaru_TMNS, Srednia_temperatura_miesieczna, Status_pomiaru_STM, Minimalna_temperatura_przy_gruncie, Status_pomiaru_TMNG, Miesieczna_suma_opadow, Status_pomiaru_SUMM, Maksymalna_dobowa_suma_opadow, Status_pomiaru_OPMX, Pierwszy_dzien_wystapienia_opadu_maksymalnego, Ostatni_dzien_wystapienia_opadu_maksymalnego, Miesieczna_suma_uslonecznienia, Status_pomiaru_SUUS, Maksymalna_wysokosc_pokrywy_snieznej, Status_pomiaru_PKSN, Liczba_dni_z_pokrywa_sniezna, Status_pomiaru_PSDN, Liczba_dni_z_opadem_deszczu, Status_pomiaru_DESD, Liczba_dni_z_opadem_sniegu, Status_pomiaru_SNID, Liczba_dni_z_opadem_deszczu_ze_sniegiem, Status_pomiaru_DSND, Liczba_dni_z_gradem, Status_pomiaru_GRDD, Liczba_dni_z_mgla, Status_pomiaru_MGLD, Liczba_dni_z_zamgleniem, Status_pomiaru_ZAMD, Liczba_dni_z_sadzia, Status_pomiaru_SADD, Liczba_dni_z_gololedzia, Status_pomiaru_GOLD, Liczba_dni_z_zamiecia_sniezna_niska, Status_pomiaru_ZAND, Liczba_dni_z_zamiecia_sniezna_wysoka, Status_pomiaru_ZAWD, Liczba_dni_ze_zmetnieniem, Status_pomiaru_ZMED, Liczba_dni_z_wiatrem_10m_s, Status_pomiaru_W10D, Liczba_dni_z_wiatrem_15m_s, Status_pomiaru_W15D, Liczba_dni_z_burza, Status_pomiaru_BURD, Liczba_dni_z_rosa, Status_pomiaru_ROSD, Liczba_dni_ze_szronem, Status_pomiaru_SZRD
351190465,��D�-LUBLINEK,2019,09,32.3,,19.9,,.4,,9.1,,14.0,,-1.3,,75.9,,27.8,,09,,172.0,,0,,0,,13,,0,,0,,0,,4,,20,,0,,0,,0,,0,,0,,3,,0,,2,,13,,1,
351190465,��D�-LUBLINEK,2019,10,23.6,,16.0,,-5.3,,6.1,,10.4,,-7.3,,24.9,,10.2,,09,,165.9,,0,,0,,9,,0,,0,,0,,8,,21,,1,,0,,0,,0,,0,,2,,0,,0,,11,,5,
351190465,��D�-LUBLINEK,2019,11,15.2,,9.8,,-7.0,,2.8,,6.2,,-9.3,,12.3,,5.2,,13,,60.6,,0,,0,,8,,1,,1,,0,,8,,26,,0,,0,,0,,0,,0,,1,,0,,0,,18,,3,
351190465,��D�-LUBLINEK,2019,12,13.5,,5.8,,-8.6,,.4,,3.2,,-10.8,,27.3,,10.9,,23,,52.3,,1,,1,,11,,6,,5,,1,,4,,25,,0,,2,,0,,0,,0,,2,,0,,0,,8,,13,
351190469,SULEJ�W,2019,01,6.0,,.5,,-12.2,,-4.3,,-1.9,,-12.5,,38.4,,10.7,,13,,28.7,,8,,13,,1,,18,,9,,0,,1,,28,,0,,0,,4,,0,,2,,5,,0,,0,,0,,16,
351190469,SULEJ�W,2019,02,12.7,,6.9,,-7.2,,-.6,,2.5,,-9.9,,28.8,,10.9,,21,,127.6,,8,,7,,6,,5,,3,,0,,6,,21,,2,,0,,0,,0,,1,,1,,0,,0,,0,,15,
351190469,SULEJ�W,2019,03,17.7,,10.6,,-3.6,,1.8,,5.6,,-6.5,,30.0,,9.5,,09,,152.2,,0,,0,,9,,4,,3,,1,,2,,20,,0,,0,,0,,0,,0,,10,,0,,1,,10,,9,
351190469,SULEJ�W,2019,04,27.5,,16.0,,-3.7,,3.8,,9.9,,-7.1,,33.8,,18.9,,29,,261.7,,0,,0,,4,,2,,1,,0,,3,,7,,0,,0,,0,,0,,0,,1,,0,,1,,14,,0,
351190469,SULEJ�W,2019,05,24.5,,17.4,,.1,,8.0,,12.4,,-1.8,,50.9,,11.0,,28,,192.5,,0,,0,,15,,0,,0,,0,,3,,19,,0,,0,,0,,0,,0,,1,,0,,5,,19,,0,
351190469,SULEJ�W,2019,06,35.5,,28.4,,8.7,,14.5,,21.9,,5.9,,39.7,,16.3,,13,,379.5,,0,,0,,7,,0,,0,,0,,3,,10,,0,,0,,0,,0,,0,,1,,0,,10,,29,,0,
351190469,SULEJ�W,2019,07,34.5,,25.4,,6.2,,12.8,,18.9,,3.4,,32.6,,6.1,,21,,244.2,,0,,0,,15,,0,,0,,0,,2,,8,,0,,0,,0,,0,,0,,2,,0,,5,,21,,0,
351190469,SULEJ�W,2019,08,33.6,,27.3,,7.4,,14.1,,20.5,,4.8,,35.7,,8.3,,20,,277.6,,0,,0,,10,,0,,0,,0,,4,,12,,0,,0,,0,,0,,0,,2,,0,,8,,24,,0,
351190469,SULEJ�W,2019,09,32.4,,20.2,,3.3,,9.5,,14.3,,-.5,,62.9,,10.2,,07,,184.9,,0,,0,,14,,0,,0,,0,,4,,16,,0,,0,,0,,0,,0,,3,,1,,5,,19,,0,
351190469,SULEJ�W,2019,10,24.0,,16.1,,-4.9,,6.2,,10.4,,-6.7,,21.4,,6.1,,08,,186.6,,0,,0,,10,,0,,0,,0,,8,,18,,0,,0,,0,,0,,0,,2,,0,,0,,23,,2,
351190469,SULEJ�W,2019,11,15.8,,9.9,,-5.0,,2.7,,6.1,,-8.2,,21.6,,5.7,,12,,54.6,,0,,0,,10,,1,,1,,0,,9,,29,,0,,0,,0,,0,,0,,0,,0,,0,,15,,6,
351190469,SULEJ�W,2019,12,13.8,,5.6,,-5.4,,.4,,2.9,,-8.0,,39.3,,19.2,,23,,53.4,,0,,0,,12,,4,,6,,0,,5,,27,,1,,1,,0,,0,,0,,3,,0,,0,,8,,14,
351210488,KOZIENICE,2019,01,6.6,,.3,,-13.9,,-4.9,,-2.2,,-18.4,,38.3,,6.3,,01,,38.2,,10,,24,,2,,18,,8,,0,,5,,27,,0,,1,,6,,0,,0,,0,,0,,0,,0,,4,
351210488,KOZIENICE,2019,02,14.1,,7.2,,-9.5,,-.4,,3.1,,-10.9,,18.8,,12.0,,21,,116.5,,5,,6,,4,,3,,0,,0,,3,,23,,2,,0,,0,,0,,4,,0,,0,,0,,6,,9,
351210488,KOZIENICE,2019,03,19.0,,11.1,,-5.1,,1.5,,5.8,,-8.3,,28.8,,6.9,,09,,148.9,,3,,1,,9,,3,,3,,0,,1,,20,,0,,0,,0,,0,,5,,1,,0,,3,,8,,9,
351210488,KOZIENICE,2019,04,27.3,,16.2,,-5.8,,3.4,,9.7,,-9.3,,18.3,,7.2,,28,,.0,8,0,,0,,5,,1,,1,,0,,5,,13,,0,,0,,0,,0,,0,,1,,0,,3,,9,,5,
351210488,KOZIENICE,2019,05,25.6,,18.7,,-2.2,,8.7,,13.3,,-5.2,,64.3,,14.4,,22,,187.4,,0,,0,,16,,0,,0,,0,,5,,20,,0,,0,,0,,0,,0,,0,,0,,7,,15,,0,
351210488,KOZIENICE,2019,06,34.9,,28.7,,8.9,,14.5,,21.8,,5.5,,38.9,,20.7,,21,,368.6,,0,,0,,4,,0,,0,,0,,4,,20,,0,,0,,0,,0,,0,,0,,0,,8,,24,,0,
351210488,KOZIENICE,2019,07,35.4,,25.4,,6.0,,12.6,,18.9,,3.6,,35.3,,19.0,,29,,250.3,,0,,0,,13,,0,,0,,1,,4,,11,,0,,0,,0,,0,,0,,0,,0,,6,,15,,0,
351210488,KOZIENICE,2019,08,33.4,,26.8,,6.3,,13.1,,19.8,,5.5,,56.5,,28.2,,12,,270.7,,0,,0,,11,,0,,0,,0,,3,,22,,0,,0,,0,,0,,0,,0,,0,,7,,29,,0,
351210488,KOZIENICE,2019,09,30.7,,20.3,,2.3,,8.9,,14.1,,.4,,44.1,,12.9,,30,,.0,8,0,,0,,14,,0,,0,,0,,9,,20,,0,,0,,0,,0,,1,,1,,0,,1,,22,,0,
351210488,KOZIENICE,2019,10,24.2,,16.8,,-2.7,,5.9,,10.6,,-5.4,,29.6,,9.6,,02,,177.4,,0,,0,,10,,0,,0,,0,,10,,23,,0,,0,,0,,0,,3,,0,,0,,0,,16,,4,
351210488,KOZIENICE,2019,11,16.5,,9.8,,-6.6,,2.8,,6.2,,-8.1,,30.0,,18.0,,10,,57.4,,0,,0,,11,,0,,0,,0,,12,,27,,0,,0,,0,,0,,0,,0,,0,,0,,7,,3,
351210488,KOZIENICE,2019,12,13.6,,5.9,,-6.2,,.4,,3.2,,-8.2,,56.1,,37.3,,23,,37.0,,0,,0,,12,,3,,1,,0,,5,,26,,0,,1,,0,,0,,1,,0,,0,,0,,4,,9,
351220495,LUBLIN-RADAWIEC,2019,01,4.4,,-1.2,,-12.0,,-5.8,,-3.4,,-19.0,,46.1,,6.6,,13,,26.2,,19,,30,,1,,20,,5,,0,,8,,29,,6,,3,,7,,0,,0,,4,,0,,0,,0,,4,
351220495,LUBLIN-RADAWIEC,2019,02,11.8,,5.7,,-8.5,,-.7,,2.1,,-8.9,,15.7,,9.3,,21,,107.6,,20,,11,,3,,5,,1,,0,,5,,22,,0,,0,,0,,0,,0,,2,,0,,0,,0,,12,
351220495,LUBLIN-RADAWIEC,2019,03,18.2,,9.8,,-6.0,,1.2,,4.9,,-7.6,,22.1,,4.5,,09,,140.4,,1,,1,,10,,5,,2,,0,,0,,17,,0,,0,,0,,0,,0,,5,,1,,0,,2,,11,
351220495,LUBLIN-RADAWIEC,2019,04,26.7,,14.8,,-3.6,,4.2,,9.4,,-6.3,,32.3,,16.9,,28,,242.0,,0,,0,,6,,2,,1,,0,,1,,7,,0,,0,,0,,0,,0,,1,,0,,2,,4,,3,
351220495,LUBLIN-RADAWIEC,2019,05,25.3,,17.7,,.8,,8.8,,12.8,,-3.3,,101.5,,24.6,,20,,.0,8,0,,0,,16,,0,,0,,0,,3,,22,,0,,0,,0,,0,,0,,0,,0,,8,,16,,1,
351220495,LUBLIN-RADAWIEC,2019,06,32.5,,27.3,,9.3,,15.2,,21.3,,7.6,,19.5,,17.5,,21,,355.0,,0,,0,,4,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,,1,,0,,8,,17,,0,
351220495,LUBLIN-RADAWIEC,2019,07,34.9,,24.5,,6.4,,12.9,,18.3,,4.4,,29.7,,9.6,,29,,256.2,,0,,0,,11,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,,1,,0,,5,,11,,0,
351220495,LUBLIN-RADAWIEC,2019,08,31.8,,26.0,,7.8,,14.1,,19.7,,6.9,,83.0,,26.2,,12,,.0,8,0,,0,,9,,0,,0,,0,,1,,9,,0,,0,,0,,0,,0,,0,,0,,7,,29,,0,
351220495,LUBLIN-RADAWIEC,2019,09,29.4,,19.6,,3.0,,9.6,,14.1,,1.1,,49.5,,26.8,,02,,.0,8,0,,0,,14,,0,,0,,0,,4,,13,,0,,0,,0,,0,,0,,2,,0,,2,,25,,0,
351220495,LUBLIN-RADAWIEC,2019,10,22.5,,16.2,,-2.1,,6.5,,10.5,,-5.3,,30.9,,9.6,,02,,.0,8,0,,0,,8,,0,,0,,0,,7,,25,,0,,0,,0,,0,,0,,0,,0,,0,,18,,4,
351220495,LUBLIN-RADAWIEC,2019,11,17.3,,8.9,,-4.4,,3.3,,5.9,,-7.1,,58.7,,30.4,,10,,.0,8,0,,0,,16,,0,,0,,0,,10,,25,,0,,3,,0,,0,,0,,0,,0,,0,,8,,5,
351220495,LUBLIN-RADAWIEC,2019,12,12.3,,4.7,,-4.3,,.2,,2.4,,-8.2,,41.7,,19.2,,23,,.0,8,2,,2,,9,,3,,1,,0,,1,,25,,0,,0,,0,,0,,0,,0,,0,,0,,4,,9,
351230497,W�ODAWA,2019,01,4.5,,-1.1,,-12.5,,-5.7,,-3.3,,-15.9,,30.1,,3.8,,13,15,52.6,,11,,29,,0,,19,,6,,0,,5,,29,,5,,3,,12,,0,,1,,0,,0,,0,,0,,0,
351230497,W�ODAWA,2019,02,12.1,,5.4,,-8.9,,-.3,,2.1,,-9.9,,13.0,,6.8,,21,,98.8,,8,,7,,5,,3,,2,,0,,2,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,
351230497,W�ODAWA,2019,03,18.3,,9.4,,-6.7,,.7,,4.8,,-7.8,,34.8,,8.3,,09,,151.7,,2,,1,,9,,5,,2,,2,,0,,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,
351230497,W�ODAWA,2019,04,27.6,,15.4,,-2.4,,4.2,,9.7,,-5.7,,12.1,,5.7,,21,,269.9,,0,,0,,6,,1,,1,,0,,1,,10,,0,,0,,0,,0,,0,,0,,0,,0,,5,,2,
351230497,W�ODAWA,2019,05,25.6,,18.8,,-.4,,9.0,,13.7,,-2.5,,77.0,,14.8,,28,,207.3,,0,,0,,15,,0,,0,,0,,6,,16,,0,,0,,0,,0,,0,,4,,0,,5,,20,,2,
351230497,W�ODAWA,2019,06,33.7,,28.1,,8.8,,15.2,,21.8,,7.7,,40.7,,16.5,,08,,355.3,,0,,0,,7,,0,,0,,0,,1,,9,,0,,0,,0,,0,,0,,2,,0,,10,,18,,0,
351230497,W�ODAWA,2019,07,37.3,,24.8,,7.5,,13.0,,18.4,,6.4,,70.6,,25.8,,13,,276.5,,0,,0,,16,,0,,0,,0,,0,,9,,0,,0,,0,,0,,0,,2,,0,,8,,16,,0,
351230497,W�ODAWA,2019,08,32.3,,26.2,,8.6,,13.5,,19.7,,7.2,,90.4,,44.1,,12,,304.4,,0,,0,,12,,0,,0,,0,,1,,12,,0,,0,,0,,0,,0,,1,,0,,5,,28,,0,
351230497,W�ODAWA,2019,09,29.4,,20.3,,1.4,,9.0,,14.4,,-.6,,46.4,,9.5,,02,,215.9,,0,,0,,13,,0,,0,,0,,3,,15,,0,,0,,0,,0,,0,,3,,0,,0,,22,,0,
351230497,W�ODAWA,2019,10,24.3,,16.4,,-1.8,,6.1,,10.4,,-4.7,,30.9,,7.9,,09,,187.1,,0,,0,,9,,1,,0,,0,,8,,22,,0,,0,,0,,0,,0,,2,,0,,0,,22,,5,
351230497,W�ODAWA,2019,11,18.4,,8.9,,-3.5,,3.7,,6.0,,-6.6,,38.1,,6.9,,10,,56.8,,0,,0,,14,,0,,0,,0,,10,,26,,0,,3,,0,,0,,0,,1,,0,,0,,6,,2,
351230497,W�ODAWA,2019,12,12.8,,4.9,,-3.9,,.4,,2.5,,-5.3,,37.4,,11.6,,23,,46.8,,3,,6,,8,,4,,0,,1,,3,,25,,1,,0,,1,,0,,0,,3,,0,,0,,0,,6,
352140310,S�UBICE,2019,01,8.3,,3.3,,-9.6,,-1.2,,.9,,-11.4,,44.5,,13.3,,09,,.0,8,1,,1,,5,,15,,8,,0,,1,,18,,0,,0,,0,,0,,0,,2,,0,,0,,0,,2,
352140310,S�UBICE,2019,02,15.6,,8.8,,-6.1,,.2,,4.1,,-8.3,,19.5,,5.1,,02,,119.2,,4,,3,,4,,4,,4,,0,,3,,12,,0,,2,,0,,0,,0,,0,,0,,0,,0,,8,
352140310,S�UBICE,2019,03,19.6,,10.9,,-3.6,,3.3,,6.8,,-5.6,,46.1,,12.5,,10,,.0,8,0,,0,,16,,3,,3,,1,,1,,12,,0,,0,,0,,0,,0,,4,,0,,2,,0,,4,
352140310,S�UBICE,2019,04,27.4,,17.3,,-3.9,,4.0,,10.6,,-7.9,,7.2,,2.6,,13,,287.9,,0,,0,,6,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,2,,4,,7,
352140310,S�UBICE,2019,05,25.5,,18.0,,-.7,,7.0,,12.4,,-4.5,,59.6,,12.8,,31,,217.3,,0,,0,,15,,0,,0,,0,,4,,7,,0,,0,,0,,0,,0,,0,,0,,3,,12,,1,
352140310,S�UBICE,2019,06,37.6,,29.7,,10.1,,15.8,,22.8,,8.5,,34.0,,22.1,,20,,375.5,,0,,0,,6,,0,,0,,0,,0,,5,,0,,0,,0,,0,,0,,0,,0,,8,,9,,0,
352140310,S�UBICE,2019,07,35.5,,25.3,,9.5,,14.6,,19.6,,5.3,,63.8,,11.3,,14,,237.0,,0,,0,,12,,0,,0,,0,,2,,5,,0,,0,,0,,0,,0,,1,,0,,6,,6,,0,
352140310,S�UBICE,2019,08,33.3,,27.4,,9.5,,14.9,,21.0,,6.8,,17.0,,7.5,,18,,267.7,,0,,0,,7,,0,,0,,0,,2,,5,,0,,0,,0,,0,,0,,0,,0,,5,,7,,0,
352140310,S�UBICE,2019,09,33.0,,20.3,,2.5,,10.1,,14.9,,.0,,44.5,,7.8,,30,,178.5,,0,,0,,11,,0,,0,,0,,1,,5,,0,,0,,0,,0,,0,,1,,0,,2,,10,,0,
352140310,S�UBICE,2019,10,24.8,,15.9,,-4.4,,7.5,,11.2,,-6.9,,32.8,,9.7,,04,,138.8,,0,,0,,12,,0,,0,,0,,10,,15,,0,,0,,0,,0,,0,,0,,0,,1,,4,,3,
352140310,S�UBICE,2019,11,14.0,,9.1,,-4.8,,3.9,,6.3,,-6.8,,25.7,,7.8,,04,,68.5,,0,,0,,14,,0,,0,,0,,5,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
352140310,S�UBICE,2019,12,11.3,,6.7,,-2.6,,1.6,,4.2,,-5.3,,28.0,,6.3,,20,,56.5,,0,,0,,15,,3,,3,,0,,4,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,
352150300,GORZ�W WIELKOPOLSKI,2019,01,7.6,,2.7,,-9.0,,-1.4,,.5,,-9.3,,56.9,,12.8,,08,,37.0,,2,,11,,3,,16,,11,,0,,7,,23,,3,,3,,0,,0,,0,,0,,0,,0,,0,,6,
352150300,GORZ�W WIELKOPOLSKI,2019,02,14.5,,8.1,,-5.4,,.5,,3.8,,-6.7,,20.2,,5.2,,02,,108.7,,0,,0,,5,,4,,2,,0,,6,,18,,0,,0,,0,,0,,3,,0,,0,,0,,5,,9,
352150300,GORZ�W WIELKOPOLSKI,2019,03,18.9,,10.5,,-2.2,,3.2,,6.4,,-3.5,,43.4,,8.3,,09,,81.0,,0,,0,,17,,3,,3,,1,,5,,19,,0,,0,,0,,0,,0,,2,,0,,0,,9,,6,
352150300,GORZ�W WIELKOPOLSKI,2019,04,27.3,,17.2,,-2.8,,4.7,,10.9,,-5.6,,7.5,,4.4,,28,,271.4,,0,,0,,5,,0,,0,,0,,0,,4,,0,,0,,0,,0,,0,,0,,0,,1,,5,,2,
352150300,GORZ�W WIELKOPOLSKI,2019,05,24.9,,17.4,,1.1,,8.0,,12.6,,-1.6,,97.0,,46.3,,21,,192.6,,0,,0,,15,,1,,0,,0,,3,,10,,0,,0,,0,,0,,0,,0,,0,,5,,12,,0,
352150300,GORZ�W WIELKOPOLSKI,2019,06,36.5,,28.7,,11.3,,15.9,,22.2,,7.4,,65.6,,52.1,,06,,363.1,,0,,0,,6,,0,,0,,1,,1,,3,,0,,0,,0,,0,,0,,0,,0,,7,,14,,0,
352150300,GORZ�W WIELKOPOLSKI,2019,07,34.5,,24.9,,10.9,,14.6,,19.3,,9.1,,58.8,,23.2,,14,,200.1,,0,,0,,13,,0,,0,,0,,1,,7,,0,,0,,0,,0,,0,,0,,0,,6,,10,,0,
352150300,GORZ�W WIELKOPOLSKI,2019,08,32.3,,26.7,,9.2,,15.4,,20.9,,5.5,,19.0,,7.1,,28,,247.2,,0,,0,,9,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,4,,14,,0,
352150300,GORZ�W WIELKOPOLSKI,2019,09,33.0,,19.3,,4.1,,10.3,,14.4,,3.1,,75.6,,18.8,,01,,158.7,,0,,0,,11,,0,,0,,0,,5,,10,,0,,0,,0,,0,,0,,1,,0,,2,,22,,0,
352150300,GORZ�W WIELKOPOLSKI,2019,10,23.8,,15.2,,-3.2,,7.4,,10.8,,-6.1,,44.5,,10.7,,16,,116.2,,0,,0,,13,,0,,0,,0,,8,,20,,0,,0,,0,,0,,0,,0,,0,,0,,14,,5,
352150300,GORZ�W WIELKOPOLSKI,2019,11,13.5,,8.3,,-3.5,,3.8,,5.9,,-6.3,,30.3,,7.9,,21,,44.8,,0,,0,,15,,0,,0,,0,,10,,29,,0,,0,,0,,0,,0,,0,,0,,0,,16,,2,
352150300,GORZ�W WIELKOPOLSKI,2019,12,10.9,,6.0,,-2.7,,1.3,,3.6,,-4.8,,36.7,,5.6,,07,,51.9,,0,,0,,16,,3,,2,,0,,10,,21,,0,,0,,0,,0,,0,,0,,0,,0,,9,,9,
352160330,POZNA�-�AWICA,2019,01,7.2,,2.0,,-9.6,,-2.4,,-.2,,-13.1,,58.7,,9.0,,08,,31.8,,3,,14,,5,,16,,5,,0,,6,,28,,1,,2,,0,,1,,0,,5,,0,,0,,0,,1,
352160330,POZNA�-�AWICA,2019,02,14.1,,7.7,,-8.0,,.0,,3.4,,-10.9,,15.9,,7.1,,21,,107.8,,2,,3,,6,,2,,1,,0,,5,,22,,0,,0,,0,,0,,3,,2,,0,,0,,0,,0,
352160330,POZNA�-�AWICA,2019,03,19.4,,10.6,,-4.8,,3.0,,6.4,,-8.9,,39.8,,9.0,,09,,119.4,,0,,0,,14,,2,,2,,1,,4,,17,,1,,0,,0,,0,,1,,11,,0,,1,,0,,1,
352160330,POZNA�-�AWICA,2019,04,27.6,,17.1,,-3.9,,4.6,,10.9,,-8.3,,7.2,,3.4,,28,,277.7,,0,,0,,4,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,5,,0,,0,,0,,1,
352160330,POZNA�-�AWICA,2019,05,24.4,,17.4,,.0,,7.4,,12.4,,-2.5,,83.5,,14.6,,15,,208.6,,0,,0,,16,,0,,0,,0,,4,,15,,0,,0,,0,,0,,0,,1,,0,,4,,0,,0,
352160330,POZNA�-�AWICA,2019,06,38.0,,29.9,,9.8,,16.6,,23.3,,5.4,,3.4,,.9,,21,,378.8,,0,,0,,5,,0,,0,,0,,2,,5,,0,,0,,0,,0,,0,,1,,0,,6,,0,,0,
352160330,POZNA�-�AWICA,2019,07,35.7,,25.4,,9.3,,14.3,,19.7,,6.8,,22.8,,5.7,,12,,248.4,,0,,0,,12,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,,1,,0,,6,,0,,0,
352160330,POZNA�-�AWICA,2019,08,32.2,,27.2,,7.7,,15.6,,21.2,,5.2,,32.4,,8.7,,20,,289.9,,0,,0,,11,,0,,0,,0,,3,,8,,0,,0,,0,,0,,0,,0,,0,,5,,0,,0,
352160330,POZNA�-�AWICA,2019,09,32.5,,19.5,,4.1,,10.5,,14.6,,1.3,,40.1,,14.5,,09,,159.4,,0,,0,,12,,0,,0,,0,,4,,12,,0,,0,,0,,0,,0,,5,,0,,1,,2,,0,
352160330,POZNA�-�AWICA,2019,10,23.6,,15.8,,-4.5,,7.0,,10.9,,-7.3,,19.2,,4.4,,05,,114.4,,0,,0,,11,,0,,0,,0,,9,,18,,0,,0,,0,,0,,0,,1,,0,,0,,3,,4,
352160330,POZNA�-�AWICA,2019,11,13.9,,9.2,,-4.9,,4.4,,6.6,,-8.1,,46.2,,13.7,,03,,63.2,,0,,0,,15,,0,,0,,0,,3,,27,,0,,0,,0,,0,,0,,2,,0,,0,,2,,0,
352160330,POZNA�-�AWICA,2019,12,13.2,,6.1,,-3.3,,1.4,,3.7,,-5.7,,23.6,,6.5,,07,,40.7,,0,,0,,13,,3,,2,,0,,5,,23,,0,,0,,0,,0,,0,,2,,0,,0,,0,,5,
352180345,KO�O,2019,01,7.0,,1.2,,-7.7,,-3.1,,-.9,,-10.5,,26.1,,5.8,,04,,23.2,,0,8,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,02,13.5,,7.3,,-6.2,,-.2,,3.0,,-9.8,,25.2,,11.6,,03,,125.1,,0,8,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,03,18.0,,11.0,,-3.2,,2.8,,6.2,,-7.8,,35.4,,9.8,,09,,144.5,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,04,26.9,,16.5,,-2.4,,3.8,,10.2,,-7.9,,14.6,,12.4,,28,,282.9,,0,8,0,,4,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,05,25.3,,17.6,,.0,,7.9,,12.6,,-2.7,,44.7,,9.0,,15,,191.3,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,06,.0,8,.0,8,.0,8,.0,8,22.2,,.0,8,23.7,,18.5,,13,,.0,8,0,8,0,,3,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,07,34.3,,25.2,,7.3,,13.8,,19.2,,3.2,,50.7,,30.8,,27,,221.0,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,08,33.5,,26.6,,7.8,,15.0,,20.6,,3.8,,44.7,,14.8,,07,,268.8,,0,8,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,09,32.9,,19.8,,4.8,,10.1,,14.3,,-.1,,58.9,,14.3,,09,,165.6,,0,8,0,,13,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,10,24.9,,15.9,,-2.5,,7.2,,10.9,,-6.9,,15.2,,3.9,,02,,141.9,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,11,15.0,,9.3,,-4.4,,3.3,,6.2,,-8.2,,15.1,,8.4,,13,,55.0,,0,8,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352180345,KO�O,2019,12,13.0,,6.0,,-4.8,,1.2,,3.5,,-9.1,,13.9,,3.5,,07,,.0,8,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352190360,P�OCK,2019,01,7.3,,.7,,-9.2,,-3.6,,-1.4,,-13.0,,25.3,,5.8,,08,,28.1,,0,8,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352190360,P�OCK,2019,02,11.8,,6.3,,-5.2,,.4,,2.9,,-7.1,,20.7,,9.2,,03,,.0,8,0,8,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352190360,P�OCK,2019,03,15.9,,10.2,,-2.8,,2.8,,5.9,,-4.2,,22.2,,8.2,,09,,.0,8,0,8,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
352190360,P�OCK,2019,04,27.4,,16.1,,-3.5,,3.9,,9.9,,-7.8,,1.1,,1.1,,28,,285.4,,0,8,0,,1,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
