Kod_stacji,Nazwa_stacji,Rok,Miesiac,Absolutna_temperatura_maksymalna,Status_pomiaru_TMAX,Srednia_temperatura_maksymalna,Status_pomiaru_TMXS,Absolutna_temperatura_minimalna,Status_pomiaru_TMIN,Srednia_temperatura_minimalna,Status_pomiaru_TMNS,Srednia_temperatura_miesieczna,Status_pomiaru_STM,Minimalna_temperatura_przy_gruncie,Status_pomiaru_TMNG,_Miesieczna_suma_opadow,Status_pomiaru_SUMM,Maksymalna_dobowa_suma_opadow,Status_pomiaru_OPMX,Pierwszy_dzien_wystapienia_opadu_maksymalnego,Ostatni_dzien_wystapienia_opadu_maksymalnego,Maksymalna_wysokosc_pokrywy_sniezne,Status_pomiaru_PKSN,Liczba_dni_z_pokrywa_sniezna,Liczba_dni_z_opadem_deszczu,Liczba_dni_z_opadem_sniegu
"249180160,""BRENNA"",""2017"",""10"",24.4,"""",14.7,"""",-1.4,"""",6.7,"""",10.2,"""",-6.0,"""",109.0,"""",24.6,"""",""22"","""",0,"""",0,15,1"
"249180160,""BRENNA"",""2017"",""11"",14.1,"""",8.6,"""",-2.6,"""",1.9,"""",4.9,"""",-7.0,"""",78.4,"""",18.0,"""",""30"","""",3,"""",1,14,6"
"249180160,""BRENNA"",""2017"",""12"",16.3,"""",6.5,"""",-8.0,"""",-.7,"""",2.5,"""",-15.6,"""",43.5,"""",16.2,"""",""28"","""",14,"""",12,3,11"
"249190350,""ZAWOJA"",""2017"",""01"",6.9,"""",-.7,"""",-26.6,"""",-10.2,"""",-6.3,"""",-27.9,"""",34.9,"""",10.2,"""",""04"","""",53,"""",31,0,8"
"249190350,""ZAWOJA"",""2017"",""02"",13.3,"""",4.9,"""",-10.4,"""",-3.9,"""",-.3,"""",-15.1,"""",71.2,"""",22.5,"""",""22"","""",35,"""",27,4,8"
"249190350,""ZAWOJA"",""2017"",""03"",18.9,"""",9.0,"""",-4.9,"""",.1,"""",3.9,"""",-6.6,"""",72.0,"""",15.1,"""",""19"","""",0,"""",0,11,4"
"249190350,""ZAWOJA"",""2017"",""04"",21.4,"""",9.8,"""",-6.2,"""",1.0,"""",4.8,"""",-9.5,"""",222.6,"""",39.5,"""",""28"","""",40,"""",8,12,8"
"249190350,""ZAWOJA"",""2017"",""05"",27.3,"""",17.3,"""",-2.8,"""",6.4,"""",11.9,"""",-5.0,"""",105.6,"""",15.3,"""",""12"","""",0,"""",0,16,0"
"249190350,""ZAWOJA"",""2017"",""06"",29.0,"""",22.2,"""",4.0,"""",10.2,"""",16.3,"""",1.9,"""",82.6,"""",23.8,"""",""16"","""",0,"""",0,10,0"
"249190350,""ZAWOJA"",""2017"",""07"",28.8,"""",22.0,"""",4.8,"""",10.7,"""",16.3,"""",.5,"""",154.4,"""",38.5,"""",""10"","""",0,"""",0,20,0"
"249190350,""ZAWOJA"",""2017"",""08"",32.4,"""",24.0,"""",5.0,"""",11.8,"""",17.1,"""",3.0,"""",150.3,"""",59.0,"""",""19"","""",0,"""",0,11,0"
"249190350,""ZAWOJA"",""2017"",""09"",24.9,"""",15.6,"""",3.4,"""",8.4,"""",11.2,"""",.6,"""",288.8,"""",51.0,"""",""21"","""",0,"""",0,17,0"
"249190350,""ZAWOJA"",""2017"",""10"",23.4,"""",12.6,"""",-.9,"""",4.6,"""",7.7,"""",.0,""8"",184.4,"""",36.1,"""",""23"","""",3,"""",1,16,2"
"249190350,""ZAWOJA"",""2017"",""11"",13.3,"""",6.4,"""",-5.9,"""",-.1,"""",2.5,"""",.0,""8"",97.6,"""",16.0,"""",""12"","""",12,"""",9,8,10"
"249190350,""ZAWOJA"",""2017"",""12"",11.0,"""",3.4,"""",-10.2,"""",-2.9,"""",.1,"""",.0,""8"",70.2,"""",16.4,"""",""05"","""",22,"""",16,3,9"
"249190480,""LALIKI"",""2017"",""01"",3.0,"""",-3.4,"""",-22.9,"""",-9.8,"""",-6.9,"""",-24.0,"""",40.3,"""",7.5,"""",""03"","""",53,"""",31,0,11"
"249190480,""LALIKI"",""2017"",""02"",11.6,"""",2.8,"""",-10.0,"""",-3.7,"""",-.9,"""",-14.8,"""",73.6,"""",23.9,"""",""22"","""",50,"""",28,5,8"
"249190480,""LALIKI"",""2017"",""03"",18.0,"""",8.4,"""",-5.8,"""",-.1,"""",3.7,"""",-7.9,"""",62.8,"""",13.3,"""",""19"","""",2,"""",1,7,7"
"249190480,""LALIKI"",""2017"",""04"",20.0,"""",8.9,"""",-4.9,"""",1.0,"""",4.4,"""",-9.5,"""",165.9,"""",34.9,"""",""28"","""",11,"""",7,9,11"
"249190480,""LALIKI"",""2017"",""05"",26.0,"""",17.2,"""",-1.9,"""",7.6,"""",12.0,"""",-4.9,"""",61.9,"""",12.0,"""",""06"","""",0,"""",0,18,1"
"249190480,""LALIKI"",""2017"",""06"",28.5,"""",22.1,"""",6.3,"""",11.4,"""",16.6,"""",.4,"""",95.8,"""",37.1,"""",""16"","""",0,"""",0,10,0"
"249190480,""LALIKI"",""2017"",""07"",28.1,"""",21.7,"""",5.6,"""",11.7,"""",16.5,"""",3.4,"""",168.7,"""",37.7,"""",""10"","""",0,"""",0,17,0"
"249190480,""LALIKI"",""2017"",""08"",31.9,"""",24.0,"""",5.2,"""",12.9,"""",17.7,"""",3.1,"""",80.1,"""",28.7,"""",""11"","""",0,"""",0,13,0"
"249190480,""LALIKI"",""2017"",""09"",22.5,"""",15.0,"""",4.7,"""",8.2,"""",11.0,"""",-.4,"""",194.7,"""",34.6,"""",""17"","""",0,"""",0,18,0"
"249190480,""LALIKI"",""2017"",""10"",20.3,"""",11.3,"""",-2.0,"""",4.7,"""",7.6,"""",-2.9,"""",155.7,"""",26.6,"""",""29"","""",2,"""",1,14,3"
"249190480,""LALIKI"",""2017"",""11"",11.5,"""",4.8,"""",-4.8,"""",-.6,"""",1.9,"""",-6.8,"""",93.4,"""",18.2,"""",""30"","""",16,"""",9,8,12"
"249190480,""LALIKI"",""2017"",""12"",11.0,"""",1.3,"""",-8.7,"""",-3.6,"""",-1.2,"""",-12.3,"""",67.9,"""",10.3,"""",""05"","""",25,"""",21,2,19"
"249190520,""OBIDOWA"",""2017"",""01"",3.1,"""",-3.9,"""",-22.7,"""",-10.5,"""",-7.4,"""",.0,""8"",19.4,"""",5.9,"""",""04"","""",31,"""",31,0,12"
"249190520,""OBIDOWA"",""2017"",""02"",10.4,"""",2.8,"""",-11.0,"""",-3.8,"""",-.8,"""",.0,""8"",33.5,"""",8.2,"""",""22"","""",25,"""",25,8,6"
"249190520,""OBIDOWA"",""2017"",""03"",17.9,"""",7.9,"""",-3.3,"""",-.2,"""",3.4,"""",.0,""8"",38.8,"""",11.1,"""",""19"","""",0,"""",0,13,1"
"249190520,""OBIDOWA"",""2017"",""04"",20.8,"""",8.8,"""",-6.2,"""",.7,"""",4.2,"""",.0,""8"",115.0,"""",17.5,"""",""28"","""",25,"""",8,16,5"
"249190520,""OBIDOWA"",""2017"",""05"",25.4,"""",16.0,"""",-2.7,"""",6.9,"""",11.1,"""",.0,""8"",74.1,"""",15.1,"""",""03"","""",0,"""",0,19,0"
"249190520,""OBIDOWA"",""2017"",""06"",29.3,"""",21.2,"""",6.9,"""",10.9,"""",15.7,"""",.0,""8"",76.6,"""",13.3,"""",""16"","""",0,"""",0,12,0"
"249190520,""OBIDOWA"",""2017"",""07"",29.7,"""",21.5,"""",7.4,"""",11.2,"""",16.1,"""",.0,""8"",107.7,"""",21.2,"""",""10"","""",0,"""",0,20,0"
"249190520,""OBIDOWA"",""2017"",""08"",30.5,"""",23.1,"""",5.7,"""",11.9,"""",17.0,"""",.0,""8"",145.2,"""",47.8,"""",""19"","""",0,"""",0,15,0"
"249190520,""OBIDOWA"",""2017"",""09"",24.1,"""",15.2,"""",4.5,"""",7.6,"""",10.8,"""",.0,""8"",197.7,"""",36.5,"""",""21"","""",0,"""",0,17,0"
"249190520,""OBIDOWA"",""2017"",""10"",21.2,"""",10.6,"""",-2.7,"""",4.0,"""",6.8,"""",.0,""8"",135.1,"""",31.9,"""",""23"","""",3,"""",2,15,2"
"249190520,""OBIDOWA"",""2017"",""11"",9.6,"""",3.9,"""",-8.2,"""",-1.5,"""",1.0,"""",.0,""8"",61.7,"""",8.2,"""",""26"","""",9,"""",14,7,10"
"249190520,""OBIDOWA"",""2017"",""12"",9.3,"""",1.1,"""",-7.6,"""",-3.9,"""",-1.4,"""",.0,""8"",51.1,"""",11.2,"""",""05"","""",25,"""",17,3,13"
"249190560,""JAB£ONKA"",""2017"",""01"",3.3,"""",-3.3,"""",-37.3,"""",-15.9,"""",-10.3,"""",.0,""8"",20.1,"""",6.9,"""",""04"","""",33,"""",31,0,11"
"249190560,""JAB£ONKA"",""2017"",""02"",12.4,"""",3.8,"""",-14.6,"""",-5.7,"""",-1.7,"""",.0,""8"",33.5,"""",8.8,"""",""22"","""",36,"""",24,7,7"
"249190560,""JAB£ONKA"",""2017"",""03"",18.3,"""",9.4,"""",-7.3,"""",-1.2,"""",3.4,"""",.0,""8"",42.8,"""",11.3,"""",""05"","""",0,"""",0,10,6"
"249190560,""JAB£ONKA"",""2017"",""04"",21.7,"""",10.7,"""",-7.1,"""",.2,"""",4.9,"""",.0,""8"",126.1,"""",25.3,"""",""28"","""",23,"""",4,13,9"
"249190560,""JAB£ONKA"",""2017"",""05"",28.0,"""",18.1,"""",-2.7,"""",5.5,"""",11.7,"""",.0,""8"",55.7,"""",8.7,"""",""06"","""",0,"""",0,17,1"
"249190560,""JAB£ONKA"",""2017"",""06"",29.9,"""",23.2,"""",.9,"""",8.3,"""",16.2,"""",.0,""8"",66.1,"""",13.7,"""",""04"","""",0,"""",0,11,0"
"249190560,""JAB£ONKA"",""2017"",""07"",30.6,"""",23.0,"""",2.4,"""",9.1,"""",16.3,"""",.0,""8"",70.3,"""",16.8,"""",""10"","""",0,"""",0,18,0"
"249190560,""JAB£ONKA"",""2017"",""08"",33.1,"""",24.9,"""",2.4,"""",9.4,"""",16.6,"""",.0,""8"",104.5,"""",54.7,"""",""19"","""",0,"""",0,13,0"
"249190560,""JAB£ONKA"",""2017"",""09"",26.0,"""",16.9,"""",.7,"""",7.0,"""",11.1,"""",.0,""8"",153.6,"""",39.9,"""",""17"","""",0,"""",0,17,0"
"249190560,""JAB£ONKA"",""2017"",""10"",22.4,"""",12.5,"""",-1.1,"""",3.2,"""",6.9,"""",.0,""8"",99.7,"""",19.9,"""",""23"","""",4,"""",2,14,3"
"249190560,""JAB£ONKA"",""2017"",""11"",12.5,"""",4.9,"""",-8.7,"""",-.9,"""",1.5,"""",.0,""8"",63.6,"""",9.2,"""",""13"","""",11,"""",6,8,11"
"249190560,""JAB£ONKA"",""2017"",""12"",10.4,"""",2.1,"""",-14.9,"""",-3.9,"""",-1.0,"""",.0,""8"",36.5,"""",9.1,"""",""28"","""",23,"""",17,2,15"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""01"",5.9,"""",-2.8,"""",-26.2,"""",-11.6,"""",-8.0,"""",.0,""8"",41.9,"""",10.5,"""",""04"","""",94,"""",31,0,11"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""02"",10.8,"""",3.7,"""",-11.2,"""",-4.9,"""",-1.2,"""",.0,""8"",61.6,"""",14.9,"""",""22"","""",70,"""",28,4,10"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""03"",14.8,"""",5.6,"""",-5.9,"""",-2.0,"""",1.3,"""",.0,""8"",74.7,"""",28.9,"""",""19"","""",31,"""",11,9,9"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""04"",16.6,"""",6.3,"""",-7.5,"""",-1.2,"""",2.0,"""",.0,""8"",332.5,"""",49.8,"""",""28"","""",75,"""",16,9,14"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""05"",23.2,"""",13.9,"""",-5.9,"""",4.8,"""",9.0,"""",.0,""8"",189.2,"""",36.1,"""",""30"","""",0,"""",0,20,2"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""06"",24.4,"""",18.6,"""",4.2,"""",9.1,"""",13.6,"""",.0,""8"",189.8,"""",47.7,"""",""17"","""",0,"""",0,13,0"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""07"",25.6,"""",18.5,"""",4.2,"""",9.3,"""",13.8,"""",.0,""8"",134.4,"""",17.2,"""",""23"","""",0,"""",0,16,0"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""08"",28.2,"""",21.3,"""",3.9,"""",10.2,"""",15.1,"""",.0,""8"",154.6,"""",57.4,"""",""19"","""",0,"""",0,15,0"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""09"",23.7,"""",13.2,"""",2.5,"""",6.2,"""",9.0,"""",.0,""8"",402.0,"""",94.0,"""",""21"","""",0,"""",0,17,0"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""10"",20.1,"""",9.5,"""",-5.1,"""",2.0,"""",4.9,"""",.0,""8"",244.2,"""",63.4,"""",""23"","""",31,"""",7,11,7"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""11"",9.3,"""",3.3,"""",-9.8,"""",-2.2,"""",.1,"""",.0,""8"",135.5,"""",21.4,"""",""13"","""",30,"""",23,7,15"
"249190670,""POLANA CHOCHO£OWSKA"",""2017"",""12"",8.9,"""",.5,"""",-13.3,"""",-5.4,"""",-2.6,"""",.0,""8"",95.4,"""",16.1,"""",""28"","""",51,"""",31,2,23"
"249190890,""RADZIECHOWY"",""2017"",""01"",6.5,"""",.1,"""",-30.3,"""",-10.2,"""",-5.7,"""",-34.9,"""",20.8,"""",9.1,"""",""03"","""",21,"""",29,0,7"
"249190890,""RADZIECHOWY"",""2017"",""02"",15.5,"""",5.4,"""",-10.4,"""",-2.8,"""",.6,"""",-12.7,"""",54.4,"""",18.4,"""",""22"","""",20,"""",17,9,3"
"249190890,""RADZIECHOWY"",""2017"",""03"",20.4,"""",11.2,"""",-4.4,"""",1.0,"""",5.5,"""",-5.8,"""",55.9,"""",10.3,"""",""18"","""",0,"""",0,14,0"
"249190890,""RADZIECHOWY"",""2017"",""04"",23.3,"""",11.5,"""",-2.7,"""",2.1,"""",6.4,"""",-4.8,"""",136.1,"""",29.1,"""",""27"","""",0,"""",0,16,3"
"249190890,""RADZIECHOWY"",""2017"",""05"",31.2,"""",20.2,"""",-1.9,"""",7.1,"""",13.2,"""",-4.7,"""",71.2,"""",14.1,"""",""12"","""",0,"""",0,15,0"
"249190890,""RADZIECHOWY"",""2017"",""06"",31.9,"""",25.0,"""",3.2,"""",9.8,"""",17.6,"""",2.3,"""",68.1,"""",20.9,"""",""04"","""",0,"""",0,9,0"
"249190890,""RADZIECHOWY"",""2017"",""07"",32.8,"""",24.5,"""",4.4,"""",11.3,"""",18.0,"""",2.8,"""",90.1,"""",25.7,"""",""10"","""",0,"""",0,16,0"
"249190890,""RADZIECHOWY"",""2017"",""08"",35.3,"""",27.9,"""",4.4,"""",11.8,"""",19.1,"""",3.3,"""",91.8,"""",29.2,"""",""19"","""",0,"""",0,10,0"
"249190890,""RADZIECHOWY"",""2017"",""09"",27.8,"""",19.4,"""",3.4,"""",9.1,"""",13.0,"""",1.8,"""",209.7,"""",32.7,"""",""17"","""",0,"""",0,18,0"
"249190890,""RADZIECHOWY"",""2017"",""10"",25.8,"""",14.9,"""",-1.0,"""",5.4,"""",9.2,"""",-2.2,"""",127.8,"""",27.4,"""",""29"","""",0,"""",0,12,1"
"249190890,""RADZIECHOWY"",""2017"",""11"",13.7,"""",7.6,"""",-5.0,"""",1.5,"""",4.0,"""",-7.5,"""",76.1,"""",14.1,"""",""12"","""",3,"""",2,12,4"
"249190890,""RADZIECHOWY"",""2017"",""12"",15.2,"""",4.3,"""",-12.3,"""",-.9,"""",1.5,"""",-17.1,"""",24.1,"""",5.0,"""",""28"","""",11,"""",9,6,5"
"249200020,""£AZY"",""2017"",""01"",4.9,"""",-.9,"""",-26.1,"""",-10.4,"""",-5.7,"""",.0,""8"",2.5,"""",.6,"""",""05"","""",8,"""",29,1,10"
"249200020,""£AZY"",""2017"",""02"",15.1,"""",4.6,"""",-12.3,"""",-3.1,"""",.3,"""",.0,""8"",31.2,"""",6.7,"""",""02"","""",4,"""",9,12,2"
"249200020,""£AZY"",""2017"",""03"",20.4,"""",11.3,"""",-3.5,"""",1.5,"""",6.3,"""",.0,""8"",36.9,"""",10.1,"""",""22"","""",0,"""",0,14,1"
"249200020,""£AZY"",""2017"",""04"",24.6,"""",13.0,"""",-1.4,"""",3.7,"""",7.9,"""",.0,""8"",95.0,"""",18.4,"""",""28"","""",2,"""",2,14,5"
"249200020,""£AZY"",""2017"",""05"",28.8,"""",19.0,"""",-1.6,"""",8.4,"""",13.8,"""",.0,""8"",47.4,"""",9.1,"""",""03"","""",0,"""",0,19,0"
"249200020,""£AZY"",""2017"",""06"",31.8,"""",24.7,"""",5.6,"""",12.9,"""",19.0,"""",.0,""8"",40.1,"""",9.2,"""",""12"","""",0,"""",0,12,0"
"249200020,""£AZY"",""2017"",""07"",32.6,"""",25.2,"""",6.6,"""",13.1,"""",19.2,"""",.0,""8"",75.0,"""",18.7,"""",""10"","""",0,"""",0,17,0"
"249200020,""£AZY"",""2017"",""08"",34.5,"""",26.5,"""",7.7,"""",13.6,"""",19.7,"""",.0,""8"",104.7,"""",40.7,"""",""20"","""",0,"""",0,12,0"
"249200020,""£AZY"",""2017"",""09"",28.5,"""",18.4,"""",1.8,"""",10.1,"""",13.5,"""",.0,""8"",125.3,"""",21.9,"""",""21"","""",0,"""",0,20,0"
"249200020,""£AZY"",""2017"",""10"",23.8,"""",14.5,"""",.4,"""",6.2,"""",9.7,"""",.0,""8"",80.6,"""",20.5,"""",""23"","""",0,"""",0,19,0"
"249200020,""£AZY"",""2017"",""11"",15.4,"""",8.1,"""",-2.6,"""",1.6,"""",4.4,"""",.0,""8"",56.5,"""",10.4,"""",""02"","""",1,"""",1,14,4"
"249200020,""£AZY"",""2017"",""12"",15.2,"""",5.6,"""",-5.2,"""",-.2,"""",2.6,"""",.0,""8"",20.6,"""",4.9,"""",""28"","""",4,"""",8,3,12"
"249200130,""JASTRZÊBIA"",""2017"",""01"",3.6,"""",-1.3,"""",-26.8,"""",-11.4,"""",-6.9,"""",.0,""8"",22.2,"""",5.9,"""",""04"","""",22,"""",29,0,12"
"249200130,""JASTRZÊBIA"",""2017"",""02"",14.2,"""",4.9,"""",-12.4,"""",-3.9,"""",-.2,"""",.0,""8"",36.2,"""",7.9,"""",""21"","""",12,"""",15,8,4"
"249200130,""JASTRZÊBIA"",""2017"",""03"",20.5,"""",11.5,"""",-5.0,"""",.4,"""",5.4,"""",.0,""8"",36.1,"""",9.0,"""",""05"","""",0,"""",0,13,0"
"249200130,""JASTRZÊBIA"",""2017"",""04"",25.2,"""",13.0,"""",-2.8,"""",2.2,"""",7.2,"""",.0,""8"",74.6,"""",18.8,"""",""28"","""",1,"""",1,16,4"
"249200130,""JASTRZÊBIA"",""2017"",""05"",29.2,"""",19.6,"""",-2.9,"""",7.2,"""",13.5,"""",.0,""8"",91.2,"""",28.3,"""",""06"","""",0,"""",0,16,0"
"249200130,""JASTRZÊBIA"",""2017"",""06"",31.1,"""",24.7,"""",3.2,"""",10.5,"""",18.0,"""",.0,""8"",43.0,"""",12.6,"""",""17"","""",0,"""",0,13,0"
"249200130,""JASTRZÊBIA"",""2017"",""07"",33.0,"""",25.1,"""",4.6,"""",11.1,"""",18.4,"""",.0,""8"",61.4,"""",11.2,"""",""08"","""",0,"""",0,21,0"
"249200130,""JASTRZÊBIA"",""2017"",""08"",35.0,"""",26.5,"""",5.5,"""",11.7,"""",18.8,"""",.0,""8"",105.1,"""",37.5,"""",""19"","""",0,"""",0,14,0"
"249200130,""JASTRZÊBIA"",""2017"",""09"",26.7,"""",18.5,"""",1.0,"""",8.6,"""",12.9,"""",.0,""8"",150.5,"""",29.2,"""",""12"","""",0,"""",0,17,0"
"249200130,""JASTRZÊBIA"",""2017"",""10"",23.0,"""",14.5,"""",-1.4,"""",4.2,"""",8.5,"""",.0,""8"",101.4,"""",18.7,"""",""29"","""",0,"""",0,20,0"
"249200130,""JASTRZÊBIA"",""2017"",""11"",14.5,"""",7.6,"""",-7.4,"""",-.4,"""",3.1,"""",.0,""8"",62.7,"""",15.8,"""",""02"","""",0,"""",0,14,4"
"249200130,""JASTRZÊBIA"",""2017"",""12"",12.6,"""",5.1,"""",-8.2,"""",-1.2,"""",1.7,"""",.0,""8"",48.2,"""",9.6,"""",""28"","""",7,"""",3,8,9"
"249200180,""LIMANOWA"",""2017"",""01"",3.6,"""",-1.6,"""",-22.0,"""",-8.6,"""",-5.5,"""",-26.0,"""",11.9,"""",3.1,"""",""14"","""",18,"""",31,0,12"
"249200180,""LIMANOWA"",""2017"",""02"",13.4,"""",4.4,"""",-10.5,"""",-3.0,"""",.3,"""",-12.7,"""",40.0,"""",9.3,"""",""02"","""",14,"""",18,8,7"
"249200180,""LIMANOWA"",""2017"",""03"",19.3,"""",10.1,"""",-1.5,"""",1.8,"""",5.5,"""",-5.3,"""",33.4,"""",6.5,"""",""19"","""",3,"""",1,16,3"
"249200180,""LIMANOWA"",""2017"",""04"",23.3,"""",11.3,"""",-2.6,"""",2.7,"""",6.5,"""",-3.6,"""",97.8,"""",22.3,"""",""05"","""",4,"""",3,17,8"
"249200180,""LIMANOWA"",""2017"",""05"",28.0,"""",17.8,"""",-1.2,"""",8.9,"""",13.2,"""",-3.7,"""",71.8,"""",17.5,"""",""06"","""",0,"""",0,17,0"
"249200180,""LIMANOWA"",""2017"",""06"",30.0,"""",23.5,"""",8.6,"""",13.2,"""",18.2,"""",5.1,"""",66.4,"""",17.0,"""",""16"","""",0,"""",0,12,0"
"249200180,""LIMANOWA"",""2017"",""07"",31.9,"""",23.9,"""",9.2,"""",13.3,"""",18.5,"""",5.2,"""",88.2,"""",11.7,"""",""10"","""",0,"""",0,18,0"
"249200180,""LIMANOWA"",""2017"",""08"",33.4,"""",25.3,"""",8.6,"""",14.1,"""",19.2,"""",6.6,"""",125.1,"""",56.7,"""",""19"","""",0,"""",0,14,0"
"249200180,""LIMANOWA"",""2017"",""09"",26.2,"""",17.2,"""",4.8,"""",9.7,"""",12.9,"""",2.3,"""",167.9,"""",33.9,"""",""21"","""",0,"""",0,19,0"
"249200180,""LIMANOWA"",""2017"",""10"",24.2,"""",13.3,"""",-1.4,"""",6.2,"""",9.2,"""",-1.6,"""",129.1,"""",28.0,"""",""23"","""",0,"""",0,14,1"
"249200180,""LIMANOWA"",""2017"",""11"",12.9,"""",6.4,"""",-4.8,"""",.7,"""",3.2,"""",-6.0,"""",67.2,"""",11.4,"""",""02"","""",10,"""",3,10,11"
"249200180,""LIMANOWA"",""2017"",""12"",11.8,"""",3.8,"""",-6.5,"""",-1.5,"""",1.1,"""",-9.2,"""",49.7,"""",9.3,"""",""05"","""",11,"""",16,4,16"
"249200240,""PTASZKOWA"",""2017"",""01"",2.6,"""",-2.6,"""",-20.3,"""",-9.0,"""",-6.3,"""",.0,""8"",17.8,"""",5.7,"""",""13"","""",34,"""",31,0,11"
"249200240,""PTASZKOWA"",""2017"",""02"",12.0,"""",3.6,"""",-11.9,"""",-3.0,"""",.0,"""",.0,""8"",34.8,"""",9.3,"""",""20"","""",17,"""",21,9,4"
"249200240,""PTASZKOWA"",""2017"",""03"",18.8,"""",9.9,"""",-2.2,"""",1.7,"""",5.5,"""",.0,""8"",46.0,"""",10.1,"""",""19"","""",0,"""",0,15,3"
"249200240,""PTASZKOWA"",""2017"",""04"",22.5,"""",11.2,"""",-2.9,"""",3.0,"""",6.8,"""",.0,""8"",102.0,"""",19.3,"""",""07"","""",2,"""",3,19,6"
"249200240,""PTASZKOWA"",""2017"",""05"",27.2,"""",17.6,"""",-2.3,"""",8.7,"""",13.2,"""",.0,""8"",116.9,"""",26.6,"""",""03"","""",0,"""",0,19,0"
"249200240,""PTASZKOWA"",""2017"",""06"",29.3,"""",23.4,"""",6.6,"""",12.6,"""",18.2,"""",.0,""8"",64.4,"""",14.2,"""",""16"","""",0,"""",0,13,0"
"249200240,""PTASZKOWA"",""2017"",""07"",30.8,"""",23.2,"""",7.9,"""",13.0,"""",18.3,"""",.0,""8"",125.0,"""",31.4,"""",""14"","""",0,"""",0,20,0"
"249200240,""PTASZKOWA"",""2017"",""08"",32.2,"""",24.6,"""",7.3,"""",13.5,"""",18.9,"""",.0,""8"",140.5,"""",44.9,"""",""19"","""",0,"""",0,14,0"
"249200240,""PTASZKOWA"",""2017"",""09"",25.2,"""",17.1,"""",4.6,"""",9.7,"""",12.9,"""",.0,""8"",187.7,"""",33.9,"""",""21"","""",0,"""",0,19,0"
"249200240,""PTASZKOWA"",""2017"",""10"",21.2,"""",13.3,"""",-.3,"""",6.3,"""",9.3,"""",.0,""8"",109.3,"""",18.1,"""",""22"","""",0,"""",0,17,2"
"249200240,""PTASZKOWA"",""2017"",""11"",12.2,"""",6.2,"""",-4.9,"""",.9,"""",3.3,"""",.0,""8"",57.6,"""",15.6,"""",""02"","""",9,"""",3,11,6"
"249200240,""PTASZKOWA"",""2017"",""12"",11.7,"""",3.8,"""",-6.0,"""",-1.1,"""",1.3,"""",.0,""8"",79.1,"""",21.1,"""",""05"","""",15,"""",17,6,13"
"249200260,""£¥CKO"",""2017"",""01"",5.8,"""",-.3,"""",-25.3,"""",-10.5,"""",-6.1,"""",.0,""8"",8.1,"""",2.2,"""",""05"","""",14,"""",31,0,8"
"249200260,""£¥CKO"",""2017"",""02"",14.8,"""",5.8,"""",-10.5,"""",-3.6,"""",.5,"""",.0,""8"",26.7,"""",7.4,"""",""21"","""",5,"""",4,11,2"
"249200260,""£¥CKO"",""2017"",""03"",21.3,"""",11.4,"""",-4.1,"""",.5,"""",5.4,"""",.0,""8"",28.5,"""",5.8,"""",""22"","""",0,"""",0,12,1"
"249200260,""£¥CKO"",""2017"",""04"",24.3,"""",12.7,"""",-2.4,"""",2.0,"""",7.0,"""",.0,""8"",75.8,"""",17.3,"""",""05"","""",2,"""",1,19,3"
"249200260,""£¥CKO"",""2017"",""05"",29.4,"""",19.3,"""",-3.7,"""",7.2,"""",13.3,"""",.0,""8"",50.1,"""",13.5,"""",""03"","""",0,"""",0,16,0"
"249200260,""£¥CKO"",""2017"",""06"",31.4,"""",25.0,"""",4.0,"""",10.6,"""",18.0,"""",.0,""8"",58.0,"""",18.3,"""",""10"","""",0,"""",0,12,0"
"249200260,""£¥CKO"",""2017"",""07"",32.6,"""",25.1,"""",5.9,"""",11.3,"""",18.3,"""",.0,""8"",77.4,"""",24.5,"""",""14"","""",0,"""",0,19,0"
"249200260,""£¥CKO"",""2017"",""08"",34.4,"""",26.7,"""",5.4,"""",11.8,"""",18.7,"""",.0,""8"",103.5,"""",48.7,"""",""19"","""",0,"""",0,15,0"
"249200260,""£¥CKO"",""2017"",""09"",27.9,"""",18.7,"""",1.0,"""",8.4,"""",12.9,"""",.0,""8"",99.9,"""",18.5,"""",""02"","""",0,"""",0,16,0"
"249200260,""£¥CKO"",""2017"",""10"",25.4,"""",14.8,"""",.0,"""",4.6,"""",9.0,"""",.0,""8"",94.7,"""",19.5,"""",""22"","""",0,"""",0,13,2"
"249200260,""£¥CKO"",""2017"",""11"",14.4,"""",7.9,"""",-6.1,"""",-.1,"""",3.4,"""",.0,""8"",37.4,"""",5.6,"""",""02"","""",1,"""",1,14,4"
"249200260,""£¥CKO"",""2017"",""12"",12.6,"""",5.3,"""",-7.1,"""",-1.8,"""",1.8,"""",.0,""8"",41.6,"""",8.9,"""",""28"","""",8,"""",6,8,10"
